ACC_YYMM,STATE_NAME,STATE_CODE,DISTRICT,BRANCH_CODE,BRANCH_NAME,CONTR_DESC,ASSET_MAKE_DESC,ASSET_TYPE,ASSET_LEVEL2_DESC,ASSET_CLASS_DESC,UNITS SOLD
202503,ANDHRA PRADESH,AP,VIZIANAGARAM,807,VIZIANAGARAM,USED VEHICLES,MARUTI,NEXON,SUV,LUXURY,10
202503,ANDHRA PRADESH,AP,KURNOOL,618,ADONI,USED VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,9
202411,ANDHRA PRADESH,AP,WEST GODAVARI,623,BHIMAVARAM / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SUV,LUXURY,3
202503,ANDHRA PRADESH,AP,EAST GODAVARI,716,KAKINADA,NEW VEHICLES,TATA,CITY,SEDAN,MID SIZE,4
202410,ANDHRA PRADESH,AP,KRISHNA,477,BHAVANIPURAM,NEW VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,5
202410,ANDHRA PRADESH,AP,KRISHNA,506,BHAVANIPURAM,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,1
202410,ANDHRA PRADESH,AP,CUDDAPAH,715,CUDDAPAH / TRACTOR,USED VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,7
202408,ANDHRA PRADESH,AP,VISAKHAPATNAM,300,ANAKAPALLE,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,4
202505,ANDHRA PRADESH,AP,KRISHNA,235,HANUMAN JUNCTION,USED VEHICLES,HYUNDAI,SWIFT,SUV,LUXURY,1
202411,ANDHRA PRADESH,AP,GUNTUR,967,GUNTUR / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,2
202506,ANDHRA PRADESH,AP,WEST GODAVARI,830,ELURU / RETAIL,NEW VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,7
202407,ANDHRA PRADESH,AP,KRISHNA,344,JAGGAIAHPET / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,3
202501,ANDHRA PRADESH,AP,EAST GODAVARI,326,RAJAHMUNDRY / RETAIL,NEW VEHICLES,HONDA,NEXON,SUV,SMALL CARS,3
202505,ANDHRA PRADESH,AP,TIRUPATI,943,TIRUPATHI / TRACTOR,USED VEHICLES,TATA,SANTRO,HATCHBACK,SMALL CARS,5
202411,ANDHRA PRADESH,AP,GUNTUR,513,PIDUGURALLA / RETAIL,NEW VEHICLES,TATA,SWIFT,SUV,MID SIZE,10
202506,ANDHRA PRADESH,AP,GUNTUR,426,GUNTUR,USED VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,9
202502,ANDHRA PRADESH,AP,CUDDAPAH,660,CUDDAPAH / TRACTOR,NEW VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,6
202408,ANDHRA PRADESH,AP,GUNTUR,793,TENALI / RETAIL,USED VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,8
202412,ANDHRA PRADESH,AP,CUDDAPAH,333,PRODDATUR,USED VEHICLES,MARUTI,SWIFT,SUV,LUXURY,6
202409,ANDHRA PRADESH,AP,VISAKHAPATNAM,331,MADHURAWADA / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,5
202412,ANDHRA PRADESH,AP,PRAKASAM,867,ONGOLE / TRACTOR,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,LUXURY,9
202506,ANDHRA PRADESH,AP,VISAKHAPATNAM,456,VISAKHAPATNAM / RETAIL,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,MID SIZE,5
202501,ANDHRA PRADESH,AP,VISAKHAPATNAM,612,VISAKHAPATNAM / RETAIL,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,MID SIZE,7
202408,ANDHRA PRADESH,AP,CUDDAPAH,826,BADVEL / TRACTOR,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,4
202412,ANDHRA PRADESH,AP,KRISHNA,227,BHAVANIPURAM / TRACTOR,USED VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,8
202501,ANDHRA PRADESH,AP,CHITTOOR,701,PUTTUR AP,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,10
202411,ANDHRA PRADESH,AP,WEST GODAVARI,367,TANUKU,USED VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,1
202501,ANDHRA PRADESH,AP,WEST GODAVARI,636,TANUKU,NEW VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,1
202501,ANDHRA PRADESH,AP,CHITTOOR,209,PALAMANER,USED VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,7
202411,ANDHRA PRADESH,AP,KURNOOL,320,KURNOOL / RETAIL,NEW VEHICLES,MARUTI,NEXON,SUV,LUXURY,7
202411,ANDHRA PRADESH,AP,KURNOOL,726,NANDYAL,USED VEHICLES,TATA,SANTRO,SUV,MID SIZE,10
202411,ANDHRA PRADESH,AP,KURNOOL,584,ADONI,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,3
202505,ANDHRA PRADESH,AP,ANANTAPUR,303,RAYADURGAM,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,MID SIZE,3
202502,ANDHRA PRADESH,AP,GUNTUR,547,NARASARAOPET / RETAIL,USED VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,6
202504,ANDHRA PRADESH,AP,GUNTUR,846,GUNTUR,NEW VEHICLES,HONDA,NEXON,SEDAN,MID SIZE,2
202505,ANDHRA PRADESH,AP,VISAKHAPATNAM,679,GAJUWAKA / RETAIL,USED VEHICLES,HONDA,SANTRO,SUV,LUXURY,2
202411,ANDHRA PRADESH,AP,ANANTAPUR,860,RAYADURGAM,NEW VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,8
202507,ANDHRA PRADESH,AP,GUNTUR,474,NARASARAOPET / RETAIL,USED VEHICLES,HONDA,CITY,SUV,LUXURY,2
202407,ANDHRA PRADESH,AP,ANANTAPUR,183,ANANTAPUR / RETAIL,NEW VEHICLES,TATA,CITY,SEDAN,MID SIZE,6
202409,ANDHRA PRADESH,AP,EAST GODAVARI,367,RAJAHMUNDRY / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,10
202502,ANDHRA PRADESH,AP,ANANTAPUR,808,TADIPATRI / COMMERCIAL,NEW VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,4
202412,ANDHRA PRADESH,AP,WEST GODAVARI,789,BHIMAVARAM / RETAIL,USED VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,5
202412,ANDHRA PRADESH,AP,EAST GODAVARI,733,AMALAPURAM,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,4
202409,ANDHRA PRADESH,AP,ANANTAPUR,639,HINDUPUR,USED VEHICLES,TATA,SANTRO,SUV,LUXURY,3
202410,ANDHRA PRADESH,AP,SRIKAKULAM,897,SRIKAKULAM / TRACTOR,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,SMALL CARS,5
202410,ANDHRA PRADESH,AP,PRAKASAM,778,MARKAPUR / RETAIL,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,4
202505,ANDHRA PRADESH,AP,GUNTUR,780,GUNTUR / TRACTOR,NEW VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,1
202504,ANDHRA PRADESH,AP,WEST GODAVARI,563,JANGAREDDYGUDEM / COMMERCIAL,USED VEHICLES,HONDA,NEXON,SUV,SMALL CARS,1
202507,ANDHRA PRADESH,AP,EAST GODAVARI,498,RAJAHMUNDRY / RETAIL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,MID SIZE,1
202407,ANDHRA PRADESH,AP,KRISHNA,899,KANCHIKACHERLA / COMMERCIAL,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,6
202502,ANDHRA PRADESH,AP,KURNOOL,185,ADONI,USED VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,2
202408,ANDHRA PRADESH,AP,SRIKAKULAM,561,SRIKAKULAM / TRACTOR,NEW VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,10
202503,ANDHRA PRADESH,AP,KURNOOL,426,KURNOOL / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,10
202410,ANDHRA PRADESH,AP,PRAKASAM,930,ONGOLE / TRACTOR,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,4
202503,ANDHRA PRADESH,AP,KRISHNA,469,VIJAYAWADA - PATAMATA / COMMERCIAL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,8
202411,ANDHRA PRADESH,AP,EAST GODAVARI,687,RAJAHMUNDRY / TRACTOR,USED VEHICLES,TATA,CITY,SEDAN,SMALL CARS,9
202506,ANDHRA PRADESH,AP,CHITTOOR,687,CHITTOOR / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,2
202504,ANDHRA PRADESH,AP,GUNTUR,176,GUNTUR / TRACTOR,NEW VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,6
202410,ANDHRA PRADESH,AP,ANANTAPUR,378,ANANTAPUR / RETAIL,USED VEHICLES,HYUNDAI,CITY,SUV,LUXURY,7
202412,ANDHRA PRADESH,AP,VISAKHAPATNAM,409,GAJUWAKA / RETAIL,USED VEHICLES,TATA,SWIFT,SUV,MID SIZE,4
202506,ANDHRA PRADESH,AP,ANANTAPUR,260,ANANTAPUR / TRACTOR,NEW VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,5
202408,ANDHRA PRADESH,AP,KRISHNA,878,BHAVANIPURAM / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,7
202504,ANDHRA PRADESH,AP,EAST GODAVARI,672,RAJAHMUNDRY / TRACTOR,USED VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,7
202407,ANDHRA PRADESH,AP,CUDDAPAH,604,CUDDAPAH / TRACTOR,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,2
202410,ANDHRA PRADESH,AP,CUDDAPAH,555,PRODDATUR,USED VEHICLES,TATA,CITY,HATCHBACK,MID SIZE,8
202504,ANDHRA PRADESH,AP,ANANTAPUR,848,TADIPATRI / COMMERCIAL,USED VEHICLES,TATA,NEXON,SUV,LUXURY,10
202407,ANDHRA PRADESH,AP,CUDDAPAH,108,CUDDAPAH / TRACTOR,NEW VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,10
202408,ANDHRA PRADESH,AP,EAST GODAVARI,439,RAJAHMUNDRY / TRACTOR,USED VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,9
202501,ANDHRA PRADESH,AP,VISAKHAPATNAM,455,VISAKHAPATNAM / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,8
202412,ANDHRA PRADESH,AP,EAST GODAVARI,921,RAJAHMUNDRY / TRACTOR,USED VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,5
202507,ANDHRA PRADESH,AP,WEST GODAVARI,840,JANGAREDDYGUDEM / COMMERCIAL,NEW VEHICLES,TATA,CITY,SUV,LUXURY,1
202503,ANDHRA PRADESH,AP,ANANTAPUR,425,ANANTAPUR / TRACTOR,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,SMALL CARS,5
202505,ANDHRA PRADESH,AP,WEST GODAVARI,108,TANUKU,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,6
202503,ANDHRA PRADESH,AP,PRAKASAM,118,ONGOLE,USED VEHICLES,MARUTI,CITY,SEDAN,SMALL CARS,4
202410,ANDHRA PRADESH,AP,GUNTUR,491,GUNTUR,USED VEHICLES,TATA,NEXON,SUV,MID SIZE,4
202505,ANDHRA PRADESH,AP,VISAKHAPATNAM,470,VISAKHAPATNAM - PENDURTHY / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,3
202504,ANDHRA PRADESH,AP,WEST GODAVARI,785,JANGAREDDYGUDEM / COMMERCIAL,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,9
202504,ANDHRA PRADESH,AP,EAST GODAVARI,724,RAJAHMUNDRY / RETAIL,USED VEHICLES,TATA,NEXON,HATCHBACK,SMALL CARS,1
202502,ANDHRA PRADESH,AP,EAST GODAVARI,851,RAJAHMUNDRY / RETAIL,NEW VEHICLES,TATA,CITY,SUV,SMALL CARS,7
202504,ANDHRA PRADESH,AP,KRISHNA,757,VIJAYAWADA / COMMERCIAL,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,MID SIZE,9
202410,ANDHRA PRADESH,AP,ANANTAPUR,420,RAYADURGAM,NEW VEHICLES,HONDA,NEXON,SEDAN,MID SIZE,6
202407,ANDHRA PRADESH,AP,WEST GODAVARI,374,ELURU / RETAIL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,SMALL CARS,9
202505,ANDHRA PRADESH,AP,CHITTOOR,604,MADANAPALLI,USED VEHICLES,MARUTI,CITY,SEDAN,MID SIZE,8
202502,ANDHRA PRADESH,AP,WEST GODAVARI,653,JANGAREDDYGUDEM / COMMERCIAL,NEW VEHICLES,TATA,CITY,HATCHBACK,LUXURY,3
202408,ANDHRA PRADESH,AP,PRAKASAM,462,ONGOLE,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,3
202411,ANDHRA PRADESH,AP,GUNTUR,384,GUNTUR,USED VEHICLES,HYUNDAI,CITY,SEDAN,MID SIZE,6
202501,ANDHRA PRADESH,AP,WEST GODAVARI,961,JANGAREDDYGUDEM / COMMERCIAL,NEW VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,5
202409,ANDHRA PRADESH,AP,WEST GODAVARI,309,BHIMAVARAM / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,2
202506,ANDHRA PRADESH,AP,EAST GODAVARI,202,TUNI,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,SMALL CARS,3
202408,ANDHRA PRADESH,AP,VISAKHAPATNAM,468,GAJUWAKA / RETAIL,USED VEHICLES,TATA,NEXON,SUV,MID SIZE,5
202412,ANDHRA PRADESH,AP,GUNTUR,623,PIDUGURALLA / RETAIL,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,3
202410,ANDHRA PRADESH,AP,WEST GODAVARI,845,ELURU / RETAIL,USED VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,9
202407,ANDHRA PRADESH,AP,CHITTOOR,316,SRIKALAHASTI,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,5
202409,ANDHRA PRADESH,AP,NELLORE,454,GUDUR,NEW VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,1
202407,ANDHRA PRADESH,AP,ANANTAPUR,281,ANANTAPUR / TRACTOR,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,SMALL CARS,5
202407,ANDHRA PRADESH,AP,KRISHNA,655,VIJAYAWADA / RETAIL,NEW VEHICLES,TATA,NEXON,SEDAN,LUXURY,5
202505,ANDHRA PRADESH,AP,CHITTOOR,205,CHITTOOR / RETAIL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,5
202412,ANDHRA PRADESH,AP,NELLORE,493,NAYUDUPETA,NEW VEHICLES,MARUTI,NEXON,SUV,LUXURY,10
202407,ANDHRA PRADESH,AP,GUNTUR,431,TENALI / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,6
202504,ANDHRA PRADESH,AP,VISAKHAPATNAM,775,VISAKHAPATNAM - PENDURTHY / RETAIL,USED VEHICLES,HYUNDAI,CITY,SEDAN,LUXURY,7
202502,ANDHRA PRADESH,AP,VISAKHAPATNAM,901,VISAKHAPATNAM / DISTRIBUTION,NEW VEHICLES,HONDA,SWIFT,SEDAN,LUXURY,3
202410,ANDHRA PRADESH,AP,GUNTUR,182,PIDUGURALLA / RETAIL,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,4
202407,ANDHRA PRADESH,AP,GUNTUR,568,PIDUGURALLA / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,4
202412,ANDHRA PRADESH,AP,CUDDAPAH,747,CUDDAPAH / TRACTOR,NEW VEHICLES,HONDA,SANTRO,SUV,SMALL CARS,4
202412,ANDHRA PRADESH,AP,GUNTUR,821,GUNTUR,NEW VEHICLES,TATA,SANTRO,SEDAN,LUXURY,10
202503,ANDHRA PRADESH,AP,NELLORE,833,GUDUR,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,3
202503,ANDHRA PRADESH,AP,NELLORE,723,NAYUDUPETA,USED VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,3
202502,ANDHRA PRADESH,AP,ANANTAPUR,323,ANANTAPUR / RETAIL,USED VEHICLES,TATA,SWIFT,SUV,LUXURY,1
202506,ANDHRA PRADESH,AP,KRISHNA,509,VIJAYAWADA / COMMERCIAL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,1
202409,ANDHRA PRADESH,AP,EAST GODAVARI,183,RAJAHMUNDRY / RETAIL,USED VEHICLES,MARUTI,SANTRO,SEDAN,SMALL CARS,3
202409,ANDHRA PRADESH,AP,VIZIANAGARAM,456,VIZIANAGARAM,USED VEHICLES,MARUTI,SWIFT,SUV,MID SIZE,3
202407,ANDHRA PRADESH,AP,CHITTOOR,954,PALAMANER,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,1
202504,ANDHRA PRADESH,AP,CUDDAPAH,792,BADVEL / TRACTOR,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,1
202409,ANDHRA PRADESH,AP,CHITTOOR,361,SRIKALAHASTI,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,MID SIZE,8
202503,ANDHRA PRADESH,AP,KURNOOL,286,NANDYAL,NEW VEHICLES,HONDA,SWIFT,SEDAN,SMALL CARS,8
202407,ANDHRA PRADESH,AP,GUNTUR,313,NARASARAOPET / RETAIL,USED VEHICLES,TATA,CITY,SUV,SMALL CARS,8
202408,ANDHRA PRADESH,AP,CUDDAPAH,915,BADVEL / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,HATCHBACK,LUXURY,3
202507,ANDHRA PRADESH,AP,NELLORE,131,NELLORE / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SUV,SMALL CARS,4
202410,ANDHRA PRADESH,AP,KRISHNA,792,HANUMAN JUNCTION,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,10
202504,ANDHRA PRADESH,AP,CHITTOOR,924,VENKATAGIRI KOTA / TRACTOR,USED VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,9
202505,ANDHRA PRADESH,AP,KURNOOL,792,ADONI,NEW VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,4
202505,ANDHRA PRADESH,AP,TIRUPATI,344,TIRUPATHI / RETAIL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,LUXURY,2
202409,ANDHRA PRADESH,AP,ANANTAPUR,314,RAYADURGAM,USED VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,7
202412,ANDHRA PRADESH,AP,VISAKHAPATNAM,435,VISAKHAPATNAM - PENDURTHY / RETAIL,USED VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,4
202505,ANDHRA PRADESH,AP,TIRUPATI,576,TIRUPATHI / TRACTOR,NEW VEHICLES,HONDA,SANTRO,SUV,MID SIZE,7
202409,ANDHRA PRADESH,AP,NELLORE,713,NELLORE / RETAIL,USED VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,9
202501,ANDHRA PRADESH,AP,KURNOOL,788,KURNOOL / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,1
202505,ANDHRA PRADESH,AP,TIRUPATI,114,TIRUPATHI / TRACTOR,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,7
202410,ANDHRA PRADESH,AP,WEST GODAVARI,713,BHIMAVARAM / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SUV,LUXURY,7
202408,ANDHRA PRADESH,AP,ANANTAPUR,197,HINDUPUR,USED VEHICLES,TATA,SWIFT,HATCHBACK,MID SIZE,5
202410,ANDHRA PRADESH,AP,PRAKASAM,771,ONGOLE / TRACTOR,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,SMALL CARS,6
202410,ANDHRA PRADESH,AP,EAST GODAVARI,535,RAJAHMUNDRY / TRACTOR,USED VEHICLES,TATA,SWIFT,SEDAN,LUXURY,3
202502,ANDHRA PRADESH,AP,GUNTUR,218,TENALI / RETAIL,USED VEHICLES,TATA,CITY,HATCHBACK,SMALL CARS,6
202412,ANDHRA PRADESH,AP,GUNTUR,346,GUNTUR,USED VEHICLES,MARUTI,CITY,SUV,SMALL CARS,10
202412,ANDHRA PRADESH,AP,VISAKHAPATNAM,485,VISAKHAPATNAM / RETAIL,USED VEHICLES,HONDA,SANTRO,SUV,SMALL CARS,1
202504,ANDHRA PRADESH,AP,NELLORE,249,NELLORE / RETAIL,NEW VEHICLES,TATA,CITY,SEDAN,MID SIZE,1
202407,ANDHRA PRADESH,AP,EAST GODAVARI,713,AMALAPURAM,USED VEHICLES,TATA,CITY,HATCHBACK,LUXURY,4
202407,ANDHRA PRADESH,AP,ANANTAPUR,706,DHARMAVARAM,NEW VEHICLES,MARUTI,NEXON,SEDAN,LUXURY,6
202503,ANDHRA PRADESH,AP,KURNOOL,321,ADONI,USED VEHICLES,HONDA,SANTRO,SEDAN,SMALL CARS,1
202503,ANDHRA PRADESH,AP,ANANTAPUR,603,HINDUPUR,NEW VEHICLES,TATA,CITY,HATCHBACK,SMALL CARS,6
202505,ANDHRA PRADESH,AP,ANANTAPUR,865,RAYADURGAM,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,2
202412,ANDHRA PRADESH,AP,KRISHNA,816,KANCHIKACHERLA / COMMERCIAL,NEW VEHICLES,TATA,NEXON,SUV,LUXURY,4
202504,ANDHRA PRADESH,AP,VISAKHAPATNAM,145,GAJUWAKA / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,5
202411,ANDHRA PRADESH,AP,GUNTUR,248,PIDUGURALLA / RETAIL,NEW VEHICLES,TATA,CITY,SUV,SMALL CARS,1
202506,ANDHRA PRADESH,AP,KRISHNA,251,VIJAYAWADA - PATAMATA / COMMERCIAL,NEW VEHICLES,MARUTI,CITY,SUV,MID SIZE,8
202507,ANDHRA PRADESH,AP,NELLORE,319,NAYUDUPETA,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,8
202408,ANDHRA PRADESH,AP,GUNTUR,930,MACHERLA / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,10
202407,ANDHRA PRADESH,AP,KURNOOL,239,KURNOOL / RETAIL,USED VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,4
202501,ANDHRA PRADESH,AP,GUNTUR,383,NARASARAOPET / RETAIL,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,5
202506,ANDHRA PRADESH,AP,EAST GODAVARI,336,RAJAHMUNDRY / TRACTOR,USED VEHICLES,TATA,SWIFT,SUV,MID SIZE,5
202501,ANDHRA PRADESH,AP,CUDDAPAH,519,CUDDAPAH / TRACTOR,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,6
202502,ANDHRA PRADESH,AP,VISAKHAPATNAM,525,VISAKHAPATNAM / RETAIL,USED VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,2
202409,ANDHRA PRADESH,AP,VISAKHAPATNAM,187,MADHURAWADA / RETAIL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,6
202412,ANDHRA PRADESH,AP,KURNOOL,890,NANDYAL,NEW VEHICLES,HYUNDAI,CITY,SEDAN,MID SIZE,8
202505,ANDHRA PRADESH,AP,CUDDAPAH,488,PRODDATUR,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,MID SIZE,9
202506,ANDHRA PRADESH,AP,VISAKHAPATNAM,825,GAJUWAKA / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,3
202503,ANDHRA PRADESH,AP,NELLORE,495,NAYUDUPETA,NEW VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,9
202501,ANDHRA PRADESH,AP,CHITTOOR,128,CHITTOOR / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,6
202501,ANDHRA PRADESH,AP,CHITTOOR,120,PALAMANER,USED VEHICLES,TATA,CITY,SEDAN,MID SIZE,1
202502,ANDHRA PRADESH,AP,CHITTOOR,830,CHITTOOR / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,MID SIZE,10
202407,ANDHRA PRADESH,AP,GUNTUR,152,NARASARAOPET / RETAIL,NEW VEHICLES,TATA,SWIFT,SEDAN,LUXURY,9
202412,ANDHRA PRADESH,AP,EAST GODAVARI,275,TUNI,NEW VEHICLES,MARUTI,SWIFT,SEDAN,SMALL CARS,5
202408,ANDHRA PRADESH,AP,VISAKHAPATNAM,340,MADHURAWADA / RETAIL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,2
202409,ANDHRA PRADESH,AP,KRISHNA,927,BHAVANIPURAM / TRACTOR,NEW VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,6
202408,ANDHRA PRADESH,AP,EAST GODAVARI,290,TUNI,USED VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,4
202410,ANDHRA PRADESH,AP,ANANTAPUR,280,RAYADURGAM,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,7
202504,ANDHRA PRADESH,AP,VISAKHAPATNAM,318,VISAKHAPATNAM - PENDURTHY / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SUV,SMALL CARS,4
202407,ANDHRA PRADESH,AP,TIRUPATI,376,TIRUPATHI / RETAIL,NEW VEHICLES,HONDA,SANTRO,SUV,SMALL CARS,1
202504,ANDHRA PRADESH,AP,VISAKHAPATNAM,420,GAJUWAKA / RETAIL,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,9
202503,ANDHRA PRADESH,AP,NELLORE,189,NELLORE / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,8
202502,ANDHRA PRADESH,AP,KRISHNA,505,GUDIVADA,NEW VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,2
202501,ANDHRA PRADESH,AP,KRISHNA,308,VIJAYAWADA / COMMERCIAL,USED VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,9
202504,ANDHRA PRADESH,AP,EAST GODAVARI,955,KAKINADA,NEW VEHICLES,TATA,SANTRO,SEDAN,SMALL CARS,6
202506,ANDHRA PRADESH,AP,ANANTAPUR,175,RAYADURGAM,USED VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,8
202503,ANDHRA PRADESH,AP,CUDDAPAH,650,CUDDAPAH,USED VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,4
202410,ANDHRA PRADESH,AP,KRISHNA,516,BHAVANIPURAM / TRACTOR,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,SMALL CARS,3
202412,ANDHRA PRADESH,AP,GUNTUR,271,TENALI / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,6
202409,ANDHRA PRADESH,AP,KRISHNA,653,VIJAYAWADA / COMMERCIAL,USED VEHICLES,HYUNDAI,CITY,SEDAN,LUXURY,2
